text,is_rumor,user.handle,created
"@popularcritic1 @boogiewitstu @washingtonpost Actually a lot of people commit violent acts while high, not everyone is a peaceful pot head.",0,beardnscars,1414080618000.0
@popularcritic1 @boogiewitstu @washingtonpost He didn't act they way minutes before. He assaulted an elderly minority man.,0,TelaCat,1414089449000.0
Officer Wilson will not face any criminal charges in the #MichaelBrown shooting. He was defending himself. Be prepared people.,0,AnthonyCumia,1414001545000.0
@AnthonyCumia &gt;&gt; Is your generator working in time for the Race War?,0,SaulusSedai,1414001571000.0
"@AnthonyCumia with the latest reports, this sounds likely...",0,RonPugDog,1414001604000.0
"@AnthonyCumia I'll bring the popcorn, media will bring the gas can",0,RobMets1,1414001617000.0
@AnthonyCumia gotta steal some tv's to show how outraged we are.,0,CiscO_o,1414001625000.0
@AnthonyCumia this will be some high quality TV...,0,mikeshippey,1414001643000.0
"@SaulusSedai @AnthonyCumia Here we go, just another excuse to loot and pillage in the name of racism",0,AtomicMexican,1414001660000.0
@AnthonyCumia Glad I live amongst like minded people when these things happen.,0,AnnoyingToday,1414001763000.0
@AnthonyCumia The natives are getting restless.,0,ChristiangGoat,1414001771000.0
"@AnthonyCumia O hell; cities will burn, buildings destroyed &amp; Caucasians assaulted &amp;/ or murdered. 😣 you know the media will LOVE it. Ugh!",0,KayCee335,1414001879000.0
@ChristiangGoat @AnthonyCumia Getting?,0,KayCee335,1414001901000.0
@AnthonyCumia Don't know I have been watching for over 20 years I'd say encumbered and  outnumbered when the top divides from the middle. :),0,Susan8Susan,1414001981000.0
"@AnthonyCumia be ready for savage violence and rioting in the name of peace and ""anti-racism""",0,craquerweit,1414001986000.0
@AnthonyCumia let rioting commence #MichaelBrown,0,sucksatgolf6,1414002001000.0
@AnnoyingToday @AnthonyCumia read:white people?,0,jeffm912,1414002014000.0
@AnthonyCumia But #michaelbrown had a bunch of pictures in which he looked like such a nice and innocent boy... he must've been a victim!,0,igoodnessi,1414002073000.0
"@AnthonyCumia NOTHING TO DO WITH RACISM, IT IS THE SUB ORDINATES CORRUPTING THE LAW.",0,Susan8Susan,1414002091000.0
@jeffm912 @AnthonyCumia I call them non savages. Predominately white though.,0,AnnoyingToday,1414002120000.0
@AnthonyCumia You know what that means?  Free TV's and sneakers for everybody.,0,KeysDisease,1414002142000.0
Kudos to first responders working in Ottawa today. They are the real heroes. http://t.co/RsO1A2Fuka,0,CHOZFM,1414001586000.0
"@CHOZFM @JeffersonObama #PublicServants across Canada, the US, and indeed the world put themselves in harm's way for us on regular basis.",0,halldjh,1414008116000.0
#Ottawa in April 2013 you stood with us &amp; called us #BostonStrong TODAY we stand with you - You are #OttawaStrong. #OttawaShooting,0,BK1143,1414001665000.0
@BK1143 this means so much ❤️,0,keza_xo,1414006299000.0
@BK1143   *tears* .... Thank you.,0,wakenphotos,1414008429000.0
@BK1143 Thanks for the support! Means a lot coming from a hero in another city! Go Patriots! #OttawaToBoston,0,Mull1690,1414010284000.0
“@BK1143: #Ottawa in April 2013 you stood with us &amp; called us #BostonStrong TODAY we stand with you-You are #OttawaStrong #OttawaShooting”❤️,0,laurendyckxo,1414013807000.0
Prayers to Ottawa. #PrayForOttawa http://t.co/HOaNBdifHf,0,PuckDaily,1414001692000.0
@PuckDaily what happened?,0,CallMeKwood,1414001716000.0
“@PuckDaily: Prayers to Ottawa. #PrayForOttawa http://t.co/z3cCNjt90C”,0,DJ_Biggs204,1414002975000.0
The Players and Staff of the NHLPA have the City of Ottawa &amp; Canadian Armed Forces personnel in our thoughts today.,0,NHLPA,1414001874000.0
“@NHLPA: The Players and Staff of the NHLPA have the City of Ottawa &amp; Canadian Armed Forces personnel in our thoughts today.”,0,LeahMmrk17,1414016881000.0
"Please forward any tips, photos or videos to NatDiv_Media_DivNat@rcmp-grc.gc.ca #OttawaShooting c: @RCMP_Nat_Div ^JT",0,RCMPONT,1414002000000.0
@RCMPONT you're the best,0,hopes4086,1414021182000.0
"Our thoughts are with those in Ottawa today. Stay safe, everyone.",0,AnaheimDucks,1414002054000.0
@AnaheimDucks thx ;),0,Hell_izabeth,1414002139000.0
Thanks @AnaheimDucks we are all safe here in downtown ottawa! We are all in lockdown but I/we are safe until further notice!,0,JulieeB11,1414002246000.0
@julieeb11 @anaheimducks sounds crazy I'm watching on the news in the uk!! Hope everyone stays safe!!,0,PJ_NUFC,1414002665000.0
@AnaheimDucks have dawn sing the Canadian national anthem tonight!,0,Moniquerzzz16,1414002892000.0
@AnaheimDucks Canadian anthem being sung tonight despite a Can team playing would be powerful gesture of respect,0,puppa949,1414003035000.0
"@PJ_NUFC @JulieeB11 @AnaheimDucks it is crazy here for sure , really hope they are caught asap and brought to justice",0,Devilsfanss,1414005090000.0
@AnaheimDucks thank you 😘 we are safe just devastating that this could happen 😞😢 we appreciate your support in this difficult time,0,Devilsfanss,1414005151000.0
@puppa949 @AnaheimDucks I totally agree 😄 would be such a touching and amazing gesture,0,Devilsfanss,1414005282000.0
"@Moniquerzzz16 @AnaheimDucks Yes, this is a great idea.",0,commentkaren,1414005481000.0
@devilsfanss @julieeb11 They have 1 already?? No??? But yes I hope it ends peacefully!!  Canada aswell though a very peaceful place IMO,0,PJ_NUFC,1414006206000.0
@AnaheimDucks my team reaching out to my country.. mad respect for the Ducks. Thank you. I hope justice is served,0,HomeS1ice,1414006418000.0
There is one down but we dont know if theyr were 2. So we have to be verycareful in downtown #Ottawa. @PJ_NUFC @Devilsfanss,0,JulieeB11,1414007091000.0
"@julieeb11 @devilsfanss Take care honestly, my thoughts are with you all. I hope it ends peacefully and sooner rather than later #ottowa",0,PJ_NUFC,1414007545000.0
@PJ_NUFC @JulieeB11 Kevin vickes ( speaker in parliament killed one of the lousy *^%#=+*^. We're still pretty safe apart from this,0,Devilsfanss,1414009004000.0
@PJ_NUFC @JulieeB11 thank you for your support and love 😘 more then one person involved 😢,0,Devilsfanss,1414009054000.0
@JulieeB11 @PJ_NUFC Julie please be safe 😢 I know we're strangers but we are all family in this great nation,0,Devilsfanss,1414009082000.0
@devilsfanss @julieeb11 I second that all the way from England #prayforottowa,0,PJ_NUFC,1414009310000.0
@PJ_NUFC @JulieeB11 just stunned this happened 😔 how can this happen. Making it hard for me to like Islam after all this,0,Devilsfanss,1414009461000.0
@devilsfanss @julieeb11 It reminds me of the situation we had last year with Lee Rigby. I lost any sort of empathy I had towards them then.,0,PJ_NUFC,1414009633000.0
"@PJ_NUFC @JulieeB11 seems the islams are involved in a lot of crimes , just don't understand",0,Devilsfanss,1414009668000.0
"@devilsfanss @julieeb11 I don't wanna tarnish them all with the same brush, and the extremists give what decent muslims there is a bad name!",0,PJ_NUFC,1414009786000.0
@PJ_NUFC @JulieeB11 that's exactly it,0,Devilsfanss,1414009816000.0
@Moniquerzzz16 @AnaheimDucks It would be a great gesture to those injured and me and my fellow #CanadianDucks #PrayForCanada #PrayForOttawa,0,squitman23,1414016675000.0
@PJ_NUFC @Devilsfanss We (Ottawa) are all save now! Thank you for your kind words. #OttawaStrong,0,JulieeB11,1414024002000.0
@JulieeB11 @PJ_NUFC welcomes living in Ottawa myself seeing pens singing O Canada just made me lose it emotiobally #canadastrong,0,Devilsfanss,1414034529000.0
@julieeb11 @devilsfanss Good I'm glad it all ended relatively peacefully.  And you are all safe and well. :-),0,PJ_NUFC,1414052019000.0
"Ottawa Mayor Jim Watson says ""it is a sad and tragic day for our city and our country.""",0,CP24,1414002317000.0
"“@CP24: Ottawa Mayor Jim Watson says ""it is a sad and tragic day for our city and our country.""” That's for sure.🍁",0,amkb12,1414002397000.0
"RT @CP24: Ottawa Mayor Jim Watson says ""it is a sad and tragic day for our city and our country.""",0,fusionrockradio,1414002402000.0
"@CP24 Yes, but quickly we forget.. Toronto had 3 shootings in one day and ?

http://t.co/78NQL0r178",0,simonjagassar,1414002406000.0
"“@CP24: Ottawa Mayor Jim Watson says ""it is a sad and tragic day for our city and our country.""” Sad. Prayers for Canada. #cdnpoli",0,snikks20,1414002490000.0
"“@CP24: Ottawa Mayor Jim Watson says ""it is a sad and tragic day for our city and our country.""” #OttawaStrong",0,Chantel3279,1414003233000.0
"Mayor of Ottawa says it's been a ""sad &amp; tragic day"" for the city and for Canada http://t.co/GlA65RFctg",0,BBCWorld,1414002468000.0
"@BBCWorld Lies and propaganda are traditionally the tools of theocracy, fascism, and totalitarianism. Stop build terrorism &amp; #Isis's fame",0,AEJkhalil,1414002522000.0
"@BBCWorld thats sad in deed, may the los souls RIP, especial of the cop in service.",0,PeaceJulio,1414002632000.0
"Mayor of Ottawa says it's been a ""sad &amp; tragic day"" for the city and for Canada http://t.co/KQhe9DnYz9 via @BBCWorld",0,evergreen7914,1414002651000.0
"@BBCWorld This is very true, not just because of the violence, but because it is liable to trigger police state-ism and bigotry.",0,We3forDemocracy,1414002720000.0
"@BBCWorld Assuming this is Middle East related, it also shows that violence abroad produces fear &amp; hate and in some cases motivates revenge",0,We3forDemocracy,1414002836000.0
"@BBCWorld If the experienced &amp; equiped US not only is ineffective against ISIS; it dropped military supplies ISIS got, why is Canada involvd",0,We3forDemocracy,1414003041000.0
@BBCWorld Canada has all support of western world and mine one too.I visited Canada last summer and considere myself  friend of Canada.,0,FelipeEzquerro2,1414003299000.0
"@BBCWorld If all Western free cultures do not understand they are also a target, time to figure it out! It's about an ideology of supremacy.",0,renitar,1414003456000.0
@BBCWorld 100s of people get murdered every year in Canada. Why is this all of a sudden sad &amp; trafic?,0,Smeggypants,1414004117000.0
Terrible news out of Ottawa… my thoughts are with you,0,milosraonic,1414002611000.0
@milosraonic 💗,0,mraonicfans,1414002632000.0
@milosraonic yeah really terrible,0,rohan8493,1414002685000.0
@milosraonic ❤️❤️,0,becky_milos,1414002701000.0
@milosraonic :-|,0,Nicolas_q8Vo,1414002719000.0
@milosraonic Oh My Gosh Finally ... I've start thinking You were dead 😘,0,hoolie_,1414002761000.0
@milosraonic ❤️❤️,0,UNICORNWIFI,1414002859000.0
@milosraonic hear hear,0,Vivian03250491,1414003395000.0
@milosraonic Awesome tweet!,0,BessieWain,1414007116000.0
@milosraonic @matt2Lancia,0,JustinM95,1414007789000.0
@milosraonic Thanks Milos. And thwy cancelled the Leafs/ Sens game!,0,Creemore5,1414009648000.0
@milosraonic incomprehensible and terrifying in the country of tolerance.,0,guyannelambert,1414010177000.0
@milosraonic This is very sad.,0,Pierre755,1414013626000.0
"@milosraonic 
v(｡-∀-｡)
I believe Milos and win
ヽ(*⌒▽⌒*)ﾉ",0,Hiromitoyutaman,1414017955000.0
@milosraonic so awful. Thoughts with Canada and families of slain officers,0,klenkej,1414024621000.0
@milosraonic thoughts from  a great Canadian Celebrity and Sportsman!!!,0,rafiedv8,1414035316000.0
@milosraonic You brought light to Canada today with your win in Basel Thank You we need it after the darkness of yesterday! Awesome game!,0,lynnmcgown,1414099480000.0
"My thoughts &amp; prayers are with the families of the victims of today’s shootings in Ottawa, as well as with all Members of Parliament &amp; staff",0,MelnykEugene,1414002695000.0
@MelnykEugene Personally I don't give a rat's ass about the shooter of the soldier. He is not a victim he is a traitor.,0,Nixey17,1414002805000.0
@MelnykEugene @Senators thanks Eugene,0,SquishyPancake2,1414037196000.0
@MelnykEugene @Senators @NHL how about Sens/Leafs players wear Nathan Cirillo jerseys during warmup to auction for his family? I'd buy.,0,gretzkytokurri,1414039229000.0
@MelnykEugene  Is there any reserved areas or special seating available for current serving members of the Canadian Forces?,0,ScottMcIver34,1414183419000.0
@MelnykEugene I would like to attend tomorrow nights game with my fiance and her father if possible.,0,ScottMcIver34,1414183456000.0
"Canadian police say #OttawaShooting ""caught us by surprise"" http://t.co/xpS6u85aRh http://t.co/ojAcFkiORc",0,BBCWorld,1414002781000.0
"“@BBCWorld: Canadian police say #OttawaShooting ""caught us by surprise"" http://t.co/mthoXhiUBt http://t.co/QA8CpxNqpY”",0,TulsaNation,1414002836000.0
@BBCWorld Surprise my butt IS warned of this over a month ago.,0,bad_robot_57,1414002847000.0
@BBCWorld Nraebig28,0,NickNr88,1414002852000.0
@bad_robot_57: Damn right. Butt.,0,_buttBot,1414002869000.0
@BBCWorld pathetic press conference. the art of saying nothing.,0,JF_LaRue,1414002877000.0
"Canadian police say #OttawaShooting ""caught us by surprise"" http://t.co/DKHXu7eFf7  via @BBCWorld",0,evergreen7914,1414002924000.0
@BBCWorld they are obviously under the duress of tracking someone if they say so little.,0,JF_LaRue,1414002951000.0
"@BBCWorld who carried out the attack? A radical Muslim or a white Christian who is ""mentally ill"".",0,athaau,1414002970000.0
"@juliamacfarlane See!!
“@BBCWorld:Canadian police say #OttawaShooting ""caught us by surprise""",0,drnvikramaditya,1414002971000.0
@BBCWorld should they send u a notice first,0,MervEsmaiel,1414003019000.0
https://t.co/t5CREHsIyB ' #OttawaShooting CaughtBy Surperise' Ths Shows PoliceNeed A Sepert Dept2 Brief Persnls Abt Emrgng Threats @BBCWorld,0,Meher_J,1414003031000.0
"Isn't it true @BBCWorld that there was a soldier run over or shot first, and then violence popped off at Parliament and at the mall?",0,madhatternews,1414003035000.0
"@BBCWorld  ""caught us by Surprise""??? yesterday the Prime Minister said the security was prepare. Due of St-Jean sur Richelieu drama.",0,StephaneERoy,1414003085000.0
@BBCWorld BS. Probably a drill.,0,pdarmancour,1414003107000.0
"Great quote...sigh “@BBCWorld: Canadian police say #OttawaShooting ""caught us by surprise"" http://t.co/uIZ4DLqsWU http://t.co/d2pQ8C62ej”",0,mscaitieo,1414003190000.0
"@BBCWorld The level of ""surprise"" is going to be a major discussion in the days ahead.",0,dailynewshack,1414003191000.0
"So sad. RT @BBCWorld: Canadian police say #OttawaShooting ""caught us by surprise"" http://t.co/V3yfjoOQlm http://t.co/ttAdMCYJuf",0,imjenrichards,1414003251000.0
@BBCWorld the world is just going crazy,0,leonardb378,1414003263000.0
@BBCWorld caught sleeping on duty knowing this jihadist pigs attacked recently.,0,ugflair,1414003331000.0
@imjenrichards @BBCWorld Barry's golf buddies?,0,irshroz,1414004411000.0
@JF_LaRue @BBCWorld LOL.. sounds like Obama and the CDC..,0,Death4Jodi,1414020085000.0
Ottawa. Prayers up! #CANADA,0,MStrooo6,1414002836000.0
@MStrooo6 thanks ur support and prayers up in Canada! #OttawaStrong,0,TheHoldsworth,1414004353000.0
@MStrooo6 @matthewlaing thanks bud!,0,IAmRobinson_,1414005275000.0
@IAmRobinson_ glad you're doing ok buddy. We've been following the story all day at the clinic. Heartbreaking and scary.,0,matthewlaing,1414005553000.0
@matthewlaing thanks bud. This city is as Canadian as they come. Tough. Will take more than this to shut it down!,0,IAmRobinson_,1414005854000.0
"@matthewlaing only people who matter right now are a soldier we lost, affected victims, and the heroes who stopped it from being worse.",0,IAmRobinson_,1414005932000.0
@MStrooo6 Thanks stro!,0,SteveoLatino,1414008157000.0
@MStrooo6 thanks. # canada strong.,0,bonfirep,1414012345000.0
"I woke up today believing Ottawa was a safe place for my family. I'll go to bed tonight thinking the same thing. Stay strong, stay calm.",0,DownGoesBrown,1414003062000.0
"@DownGoesBrown Never let those who would attempt to sow terror, regardless their reasons win.  Good man!",0,Inhocmark,1414003123000.0
@DownGoesBrown Best tweet I've read today. Thanks and best of luck to everyone in Ottawa.,0,caldermuyo,1414003284000.0
@DownGoesBrown IMO they should've played tonight.  Together is better.,0,NYIFans4Garth,1414003297000.0
"@DownGoesBrown Good on you. I'm glad you and yours are OK, and will continue to be.",0,MGeschwind,1414003426000.0
@DownGoesBrown &lt;3,0,theactivestick,1414003533000.0
"So ironic that a Leafs fan, sends out the most sensible, pragmatic tweet of the day @DownGoesBrown",0,AndrewFedyk,1414003750000.0
"@DownGoesBrown (not an anti-ottawa tweet, just a hapless idealist Leaf tweet)",0,AndrewFedyk,1414003855000.0
"@DownGoesBrown was in Fairmont for a conference this morning. Never any panic, measured, safe response to the situation from all.",0,ArtSafarov,1414004091000.0
@DownGoesBrown  Well put,0,SassySaslove,1414004503000.0
"@DownGoesBrown. Would you feel that way if you had family that worked in the military, DND &amp; wore a uniform? A little trite brother.",0,Liams_Hockey,1414004981000.0
@Liams_Hockey @DownGoesBrown. I do. I work for DND and am in the downtown/market area. Still on lock down. And I agree with Sean.,0,Bluerocks67,1414005882000.0
@NYIFans4Garth @DownGoesBrown it's safer for the team and the fans if the game is cancelled. I don't think they caught the shooter yet?,0,sophia_sweden,1414006992000.0
@Bluerocks67 @DownGoesBrown. I disagree with him. &amp; I know 100s of family of military that will be concerned about DND &amp; others.,0,Liams_Hockey,1414007283000.0
"@Bluerocks67 @DownGoesBrown. You think this is all, oh well, nothing to see here move along?? Wow. Your prerogative. I disagree.",0,Liams_Hockey,1414007365000.0
@Bluerocks67 @DownGoesBrown. Monday is the 39th anniversary of the shooting at St Pius. I was there. We did not sleep peacefully &amp; soundly.,0,Liams_Hockey,1414007434000.0
@DownGoesBrown great tweet,0,Justin_Halioua,1414007544000.0
@Liams_Hockey @DownGoesBrown. Wow. Never said that. But I do still feel safe and I am still on lock down surrounded by hundreds of likewise.,0,Bluerocks67,1414007572000.0
@Liams_Hockey @DownGoesBrown. Tragic events happen. They do not define me or determine how I feel. I will walk out soon &amp; feel no less safe.,0,Bluerocks67,1414007823000.0
@sophia_sweden @DownGoesBrown oh sorry I thought they got them.,0,NYIFans4Garth,1414008675000.0
@Bluerocks67 @DownGoesBrown    Good for you. Not surprising. Our men &amp; women in uniform represent the best. I salute you.,0,Liams_Hockey,1414008973000.0
"@Bluerocks67 @DownGoesBrown. But for anybody to suggest families are not going to be concerned going forward to me, is idiotic.",0,Liams_Hockey,1414009037000.0
Today is exhausting on everyone's emotions - please know we are here for you 24/7 in #ottawa &amp; surroundings areas 613-238-3311,0,DistressCentreO,1414003099000.0
"@DistressCentreO  I don't live in Ottawa.. but want to say ""ThankYou"" for providing such an important service at this time. #Ottawa",0,DonnaGillis,1414013653000.0
@DonnaGillis you're welcome #PrayForOttawa,0,DistressCentreO,1414018565000.0
My thoughts and prayers go out to Ottawa.,0,Pchiddy,1414003100000.0
“@Pchiddy: My thoughts and prayers go out to Ottawa.” @alissapatterson 😏,0,sarahkretschmer,1414003221000.0
“@Pchiddy: My thoughts and prayers go out to Ottawa.” 💕,0,ice_skater27,1414003432000.0
@Pchiddy we are very scared here!,0,CPercySearle,1414003933000.0
"@Pchiddy 

The nice day went careful.",0,aiko0530,1414004946000.0
@Pchiddy Glad that @SkateCanada  head offices are not in #DowntownOttawa,0,singerskates,1414005390000.0
Pray for Ottawa from Tokyo.“@Pchiddy: My thoughts and prayers go out to Ottawa.”,0,Physeter_mum,1414021518000.0
"@Pchiddy I pray, too!",0,omatsup,1414023688000.0
"Authorities refuse to say whether Parliament Hill gunman a Canadian citizen, or whether he was one of 90 people on terror surveillance list.",0,CBCAlerts,1414003184000.0
@CBCAlerts ha well there's your answer then,0,Krissyssissy,1414003349000.0
@CBCAlerts @CBCNews is the airport open?,0,Moonshinegirl,1414003414000.0
@CBCAlerts they didn't even want to confirm if it was the same shooter at memorial and hill...we need answers #eyeswidwshut #truth #pmfault,0,lanakhadr3,1414003471000.0
@CBCAlerts perhaps we should eliminate the known terrorists,0,eastwestgirl11,1414003488000.0
@CBCAlerts Prob is and IS now a member of ISIS....they are all over the place  Its a startin.but gov't is searching them out in Canada yeah?,0,marivanschie,1414003985000.0
"@CBCAlerts 
Well if he WAS on the 'surveillance' list....perhaps we need to no longer ""survey"" these people! #CANADA #parlimenthill",0,deborah_osborne,1414004488000.0
“@CBCAlerts: Pretty sure the shooter was Lee Harvey Oswald but there is a possibility there was a second shooter in the grassy nole,0,bigmouthDaniel,1414004830000.0
@CBCAlerts @saleemkhan - is it impossible to be both?,0,corbinsmith,1414005014000.0
"@corbinsmith 1513ET I suspect @CBCAlerts phrasing is innocuous and inadvertent, but of course they're not necessarily mutually exclusive.",0,saleemkhan,1414005232000.0
@saleemkhan @CBCAlerts Reasonable assumption. Words are *very* important though. I hold professional news organizations to a high standard.,0,corbinsmith,1414005380000.0
@corbinsmith @CBCAlerts 1517ET As we all should.,0,saleemkhan,1414005436000.0
"@corbinsmith @CBCAlerts 1519ET There was a comma before the ""or,"" though, which indicates a separate clause in a list, not variable states.",0,saleemkhan,1414005576000.0
@saleemkhan @CBCAlerts Fair point. But it doesn't (much) help me read it in a way where there are no terror suspects who are Canadians.,0,corbinsmith,1414005821000.0
@CBCAlerts Most or all of whom are 'Canadian citizens'? #Cdnpoli,0,MurfAD,1414005877000.0
"@CBCAlerts Hate to say it but we ""politically corrected"" ourselves into this. #ChangeMustCome",0,BrianLubbers1,1414006520000.0
"@cbcalerts @cbcnews What does it matter, sometimes the biggest traitors come within.",0,IamStig01,1414009757000.0
"@CBCAlerts @MaggiePriceless Of course. Because if they do before they are sure and they are wrong, people will be yelling at them for it.",0,fmacanadaguy,1414010951000.0
"Censorship: RCMP Asks Public Not to Post Photos, Videos of #OttawaShooting http://t.co/0bsWWWfxXI http://t.co/c7uTeVqQGH",0,RealAlexJones,1414003205000.0
"'@RealAlexJones Ready to call it a ""false flag"" yet?",0,Thx4SharingJerk,1414003262000.0
"“@RealAlexJones: Censorship: RCMP Asks Public Not to Post Photos, Videos of #OttawaShooting http://t.co/u0YghPtg1J http://t.co/d5BJ2YJy5W”",0,HolisticStone,1414003271000.0
@RealAlexJones @Blubdha fuck them,0,loopautoseal,1414003276000.0
@RealAlexJones  Royal Colonial Mounty Police.,0,LouisKwissiwa,1414003288000.0
"@RealAlexJones Why havent they just turned of all mobile comms.

Problem solved",0,Teknofish,1414003295000.0
@RealAlexJones Oh would you just shut up !! Dumbass !!,0,MARYLOU2112,1414003312000.0
@RealAlexJones that tweet is inaccurate.  They verbally stated that they did not want the locations of officers tweeted for officer safety.,0,Neuspeed12,1414003345000.0
@RealAlexJones does more to expose the horrible truth than anyone on #MSM. #LionelNation,0,LionelMedia,1414003349000.0
"@RealAlexJones false flags are usually aimed at civilians, but let's see what rights they want to take away in the name of this",0,dogsandguns,1414003360000.0
"@RealAlexJones it's still on gong, makes sense, tomorrow they should be able to upload what they want, worry about you own country",0,secondblaze,1414003362000.0
@RealAlexJones They *asked*?? Oh the horror! Such jackbooted thugs!,0,AstroDWJust,1414003378000.0
"@RealAlexJones  Get busy RCMP, forget that, sounds like the camel getting it's nose under the tent on the way to martial law, TRUST US SHIT",0,dialarotor,1414003381000.0
@RealAlexJones if we wanted a foreigner talking about Canada we'd ask for @piersmorgan,0,secondblaze,1414003426000.0
"“@RealAlexJones: Censorship: RCMP Asks Public...
Requesting is not censoring.",0,productum,1414003438000.0
@HolisticStone @RealAlexJones has not to do with censorship. It's about safety and security. loose lips sink ships. http://t.co/kwvyKpzOD0,0,groangamer,1414003455000.0
"@RealAlexJones TWITTER is now the 4TH arm of American government as the MSM has sold out and is sucking DC dicks. The last free press, TWEET",0,dialarotor,1414003476000.0
@RealAlexJones Heaven forbid that the real story should get out before the RCMP  had a chance to censor/whitewash it.,0,BobCongdon51,1414003513000.0
"@RealAlexJones  we know more about fighting in Kobani b/c of TWITTER than we do about Ottawa and certainly not from NBC,CBS,ABC",0,dialarotor,1414003600000.0
@RealAlexJones 100 yrds from street to front of par/building..how does guy with long gun make it in past 4 armed security officers?,0,michaeltg,1414003624000.0
.@Thx4SharingJerk @RealAlexJones Also Alex we need @Partisangirl to tie all this to #GamerGate somehow.,0,Shaltiar,1414003688000.0
"@BobCongdon51 @RealAlexJones Or, you know...  giving intel on police positions to those involved is kind of a jackassed thing to do?",0,Kuari999,1414003857000.0
@BobCongdon51 @RealAlexJones It's censorship if they stop it after it's over.  Safety issue when they want it stopped while its going on.,0,Kuari999,1414003948000.0
#OttawaShooting situation is fluid and ongoing.  Remain vigilant and aware. Tip line 613-236-1222 x5493 c: @RCMP_Nat_Div ^JT,0,RCMPONT,1414003350000.0
@RCMPONT @RCMP_Nat_Div  why r we still locked down in Tunney's Pasture,0,banreportcards,1414003402000.0
@RCMPONT @RCMP_Nat_Div no need to be cryptic..just tell us if there are still suspects on the loose? Any suspects are not stupid...they know,0,TheDustinRivers,1414003548000.0
@RCMPONT @OttawaPolice @RCMP_Nat_Div Show us the list of the 90 humans you plan to kill kill? Tell the Human's right to FREEDOM of movement!,0,67Chester,1414014437000.0
"@OttawaPolice @RCMPONT @RCMP_Nat_Div I hope the ppl, who have their passports seized and are travel risks, are under constant surveillance?",0,TawfikMd,1414015818000.0
@RCMPONT @OttawaPolice @RCMP_Nat_Div Thank you &amp; Stay safe #Ottawa #proudcanadian,0,__sleepless__,1414019106000.0
"Wilson claimed he ""radioed for assistance"" http://t.co/kyWs5y2dHR Discredited by dispatch transcripts: http://t.co/lIfHRshmJp #Ferguson",0,ArrestWilson,1414003528000.0
Shout out to @ubervaper for info leading to this discrepancy.,0,ArrestWilson,1414003594000.0
“@ArrestWilson: Shout out to @ubervaper for info leading to this discrepancy.”,0,porterfield_r,1414004640000.0
"@ArrestWilson Yes, because people smoked up, and already wounded, always charge police!!  Makes total sense.  #Ferguson",0,ValyrianSteeler,1414005859000.0
@ArrestWilson,0,RobertBizzarro,1414006066000.0
"@ArrestWilson #ferguson dispatch scripts from county frequency, ferguson has own freq. We need those transcripts so we stop sounding stupid.",0,JerrylsKidz,1414006226000.0
"@ArrestWilson @princss6
When ppl LIE, they're telling u they fear the truth b/c they're guilty of something; otherwise, they wouldn't ""LIE"".",0,Occupy_FL_HOA,1414006274000.0
@ArrestWilson As former dispatch supervisor I listened to the entire tape. Nowhere on it is DW asking for back up.,0,dodi70,1414006686000.0
@ArrestWilson he lied he never did nor did the store owner call in a robbery,0,ChuckyBrown52,1414009172000.0
"@ArrestWilson He radioed for ""crowd control"" after the fact. He knew he had F'd up big time.No ambulance, no shots fired call@bashertroll05",0,luvsmytwoboys,1414011285000.0
"@ArrestWilson @bashertroll05

Ok, now that he's PROVEN he is a liar, when do we arrest him?!!",0,mkulltra,1414011458000.0
"@mkulltra @ArrestWilson Prosecutor doesn't want to try the case, no matter the evidence. They are leaking stories to make Brown look guilty.",0,bashertroll05,1414012735000.0
"@bashertroll05 @ArrestWilson

How in the hell could we let our system come to this?

We've got lots of work to do!",0,mkulltra,1414013116000.0
"@dodi70 @DanteB4u @ArrestWilson Ferguson PD has their own dispatch, &amp; supposedly he asked them for back up. I want to hear Ferguson PD tapes",0,scottishtoodler,1414014606000.0
"@dodi70 @DanteB4u @ArrestWilson If u don't live in STL, those tapes are STL county PD, &amp; Ferguson in STLCO, but is muni w/own pd etc",0,scottishtoodler,1414014659000.0
"@dodi70 @ArrestWilson 
plz stop embarrassing yourself. It is county's tape,  not ferguson dispatch. Listen all u want on wrong frequency.",0,JerrylsKidz,1414014684000.0
@JerrylsKidz @dodi70 They would have been notified of officer involved shooting. Instead they learned from media reports.,0,ArrestWilson,1414014788000.0
@ArrestWilson @DanteB4u Pretty clear by now that Wilson summarily executed Brown on the street. Equally clear he's gonna walk.,0,HankMobleyLives,1414015172000.0
.@ArrestWilson He actually claims 2X that he radioed in. 1st when he initially saw MB walking. 2nd in car. BOTH LIES. http://t.co/9ov3T2VfMC,0,mikebrowncover,1414015238000.0
@mikebrowncover I don't think he or his friendly leakers can keep his story straight at this point.,0,ArrestWilson,1414015372000.0
@ArrestWilson @dodi70 u dont know and are only inferring on ferguson radio traffic until you get to hear or read transcripts of IT. Facts.,0,JerrylsKidz,1414015645000.0
"@HankMobleyLives @ArrestWilson - #DarrenWilson will not walk, he may limp away with soiled britches, but he is forever tainted. Process Rig!",0,DanteB4u,1414015824000.0
@scottishtoodler @dodi70 @DanteB4u @ArrestWilson that audio was released back in august. No call for back up. Only for crowd control after.,0,MonTrice_Author,1414016166000.0
@DanteB4u @HankMobleyLives @ArrestWilson Holy I pooped my pants batman #DarrenWilson next thing U know he'll be #chokenchickens n da pen.,0,NinasCherry,1414017306000.0
